dblp_id,google_scholar_id
conf/sigmod/RaoBG96,yh6y4XWemYUJ
conf/vldb/BelussiF95,a78Lxr80kJUJ
conf/vldb/CareyD96,lW_0wZmDIaIJ
conf/vldb/GrustKT03,25xRkmL_4BsJ
conf/vldb/GuptaHQ95,CtRFDjCGDg8J
conf/vldb/HanF95,qNLsbj_Fu5EJ
conf/vldb/Huyn97,9OYLimeDdj0J
conf/vldb/JagadishKNS99,GtXc02EJjCgJ
conf/vldb/LabioG96,B3unqvqyJrMJ
conf/vldb/MillerHH00,KTp2S_xbXfYJ
journals/sigmod/AndlerHEMBE96,J82SdCmczAcJ
journals/sigmod/Date96,url:http://portal.acm.org/citation.cfm3Fid3D245882.24588526coll3DGUIDE26dl3DACM26idx3DJ68926part3Dperiodical26WantType3Dperiodical26title3DACM2520SIGMOD2520Record26CFID3D1111111126CFTOKEN3D2222222
journals/sigmod/EisenbergM02,wgK6p4mDSIMJ
journals/sigmod/EisenbergM98a,AatoNnELw78J
journals/sigmod/EisenbergM99,LL9Guuh490sJ
journals/sigmod/JacobS99,3-iiSyJLwLkJ
journals/sigmod/RashidS00,e0GH54HirssJ
journals/sigmod/RosenthalS99,c6lzPzSWbKAJ
journals/sigmod/ShethMKA01,url:http://portal.acm.org/ft_gateway.cfm3Fid3D60428626type3Dpdf26dl3DGUIDE26dl3DACM26CFID3D1111111126CFTOKEN3D2222222
journals/sigmod/Suciu02,Ikk1rb4o66UJ
journals/sigmod/SycaraKWL99,YgouJdrCoZQJ
journals/tods/ZobelMR98,AvV6lMEBGWsJ
journals/vldb/PacittiS00,yXCROrOo320J
conf/vldb/Brin95,srjTPThCwrwJ
conf/vldb/BaulierBKS98,dNK16sHm9eUJ
conf/vldb/ChakrabartiDAR97,-2Ib1nqgXbcJ
conf/vldb/GalhardasFSSS01,nlOAkKW_ry8J
conf/vldb/GardarinGT95,uMkO2KGQJwwJ
conf/sigmod/CareyDFHMNSSTTWZ94,3_X-dmpUEWMJ
conf/sigmod/CareyMN97,nM9bJESsWNoJ
conf/vldb/JosifovskiR99,rR9r4Kuzq-4J
journals/vldb/FahlR97,iM6vRWljKpAJ
journals/sigmod/AtzeniM98,HtxGbMkTXdsJ
conf/sigmod/FernandezS96,66uAX5EPtKcJ
conf/sigmod/CareyDNAGS97,mt8Q1YmVRkMJ
conf/vldb/Levy96,lDTPyBMtHVwJ
conf/sigmod/MiloAABN03,fHp5E4Rxt7cJ
conf/vldb/TaoPS02,c-rJ2AIMUjwJ
journals/sigmod/JainH94,taphZimnV-gJ
journals/vldb/Barbara-MillaG94,md3DWyujCrQJ
journals/vldb/Barbara-MillaG94,Cmq7lkkXNt4J
conf/sigmod/GuptaMR95,ELtcV7mOQDgJ
conf/sigmod/GuptaMR95,2GUwicKtWTUJ
conf/sigmod/BaruGLMPVC99,JYHcz-HpKjEJ
journals/vldb/PottingerH01,mpnnRdFUUJQJ
conf/vldb/HelmerNM03,8-HpAN0xpjcJ
journals/sigmod/CarmelMS01,hB-ZA0wX-fsJ
journals/sigmod/BarbaraBFLS94,url:http://portal.acm.org/ft_gateway.cfm3Fid3D18745526type3Dpdf26coll3DGUIDE26dl3DACM26CFID3D1111111126CFTOKEN3D2222222
conf/sigmod/VitterW99,P5oJUiow7lsJ
conf/vldb/Moerkotte98,WIbtPXHpeHoJ
conf/vldb/FangSGMU98,E7yZtVJa2xAJ
conf/sigmod/ZhaoDNS98,I5JNUp7RoGgJ
journals/sigmod/Loeffen94,nSkolxxp1y0J
journals/sigmod/LiefkeS00,4q4PDOS45uIJ
conf/vldb/PoosalaI96,NTlGMs3lqNEJ
conf/sigmod/RodriguezR00,gi7N9eQiTx4J
conf/vldb/StohrMR00,7fCRAqLTNeUJ
conf/vldb/NgH94,32AYdsd8K3kJ
conf/vldb/NgH94,HLu7MvWb5rMJ
conf/vldb/AilamakiDHS01,7yQ28_L2uioJ
conf/vldb/ZouS98,_OimKPnidhsJ
conf/vldb/RothOH99,c-Kalb26vykJ
conf/vldb/ChangG00,H4BAFnrsTbwJ
journals/sigmod/Hampapur99,xW--Ei3c_qwJ
journals/tods/GutingBEJLSV00,uslMCdq5gUsJ
conf/vldb/ShanmugasundaramGTZDN99,mduVymV8jNYJ
journals/vldb/HalkidiNVV03,tFe0FjHYe2MJ
conf/sigmod/Aggarwal02,tK1_3wGUIHsJ
conf/sigmod/NazeriBO01,2E9I_lugGC4J
conf/vldb/AmbiteKKMST01,9bzGIloFctIJ
conf/vldb/AbiteboulBMMW02,mm3mXWb8QS0J
conf/sigmod/Cohen98,_ICk4vgjlgsJ
conf/sigmod/SismanisDRK02,yGIQGlCDaJgJ
conf/sigmod/KeimK95,CWmL7TxRQ44J
conf/vldb/Tygar98,lWMzZgqNlSEJ
journals/sigmod/NadoH97,yN9f4dSKC9QJ
journals/sigmod/LawderK01,eznFJ2e_pQQJ
conf/sigmod/PapakonstantinouV99,5iBUkqCy-KAJ
conf/sigmod/PapakonstantinouV99,Y7J0sm6WO2kJ
journals/sigmod/GroskyFS94,zMK02pxd4OEJ
conf/sigmod/WangCMSSZ94,4QUIJRy2NdMJ
conf/sigmod/DogacAEOADAOS94,zf5eI7As5kAJ
conf/vldb/BeneventanoBCCGMMV00,h73uxQEBESwJ
conf/vldb/ViverosNR96,lsY_rXfEDDIJ
conf/vldb/GarciaLL98,5MO7a6e0-GQJ
journals/tods/CliffordC94,l4zJZIJGgyQJ
conf/sigmod/RajagopalanML98,AUR-p53CsK8J
conf/vldb/Selinger02,76u3c8hIWqoJ
conf/sigmod/ZhugeGHW95,SSwR2rhkJk0J
conf/sigmod/ChenJDTW00,JcnZJ-eE2XsJ
conf/vldb/TsoisS03,_2oz5poi5asJ
conf/vldb/RothS97,HbyP8kT8KRoJ
conf/vldb/ChaHKK01,VyOa5Uqsj6AJ
conf/sigmod/LitwinS00,fx0s58TJ75EJ
journals/tods/AmmannJR97,2e-NAgqt-joJ
conf/vldb/AbiteboulAAACHHMMMMSTV99,zHCrzBCoweAJ
conf/vldb/GoldmanW97,_lvdMphdfvEJ
conf/sigmod/ZhangRL96,46aixXBMD6sJ
conf/sigmod/ZhangNBB94,HItpqMOcE8gJ
conf/vldb/GallersdorferN95,U8jfPCxfXicJ
conf/vldb/RaghavanG01,LcX8Pm2ABJsJ
conf/sigmod/NestorovAM98,XP7FEaxDfuAJ
conf/sigmod/AntonJLPZZ02,89P3EdEDuOEJ
conf/sigmod/HristidisKP01,mg9ABNG06O4J
conf/sigmod/CherniackZ96,ZsHfcZJwFQQJ
conf/sigmod/FegarasSRM00,p1LusPTTxlAJ
conf/sigmod/FegarasSRM00,4_4Jg_EQ8EkJ
conf/sigmod/HoAMS97,LWXzOXyOy24J
conf/sigmod/AdelbergGW97,XytbGy--8LMJ
conf/vldb/BamfordBKM98,rfuptELfgLkJ
journals/sigmod/Geller02,url:http://portal.acm.org/ft_gateway.cfm3Fid3D50735526type3Dpdf26dl3DGUIDE26dl3DACM26CFID3D1111111126CFTOKEN3D2222222
journals/sigmod/ChangGKRS98,url:http://portal.acm.org/ft_gateway.cfm3Fid3D29060726type3Dpdf26dl3Dportal26dl3DACM26CFID3D1111111126CFTOKEN3D2222222
journals/vldb/LandauST95,SoejoqQZHg0J
conf/vldb/ChienVZTZ02,uUmeAkW_FFUJ
conf/vldb/SellisRF97,moT0ba0vRKcJ
conf/sigmod/HaasH01,tHEP1S1typgJ
journals/sigmod/McHughAGQW97,9Ft0BSj3FqMJ
conf/vldb/ChakravarthyKAK94,ZPoFYhxgaTMJ
conf/sigmod/AshleyFHLNP95,ZkK-ilu3tY0J
conf/sigmod/ShenoyHSBBS00,ZJRIE5CMDZAJ
conf/vldb/NathDKGKS03,pF6EW_yKYyYJ
conf/sigmod/GrayHOS96,Mopy3Yg3i60J
conf/vldb/KangC02,gndV1O-oEkMJ
conf/sigmod/DeshpandeRSN98,BXB96UFPHn8J
conf/vldb/Huyn01,SbL4xw4mCewJ
conf/sigmod/LakshmananNHP99,DfOLEzMoEaEJ
conf/vldb/MadhavanH03,ujCYoqKS6BcJ
conf/vldb/FernandezSCMS03,FjmyLJQ2TrYJ
journals/vldb/AgrawalAJL95,EyOHVek12P0J
journals/sigmod/SayginVC01,Tp9iVMsAzocJ
conf/sigmod/HarinarayanRU96,uKGmcc4xUG4J
journals/tods/GunopulosKMSTS03,y5JyKlYjnI4J
journals/vldb/ManegoldBK00,xWYu2JWiF_kJ
journals/sigmod/GerlhofKM96,eq249ewqsHMJ
journals/vldb/GutingS95,ceBWKDUmKDAJ
conf/sigmod/RoussopoulosKV95,imAsAkfukSYJ
conf/vldb/GravanoG95,jXClQzlN5SgJ
conf/sigmod/WoelkBJOTU95,iFiv0xEJvIkJ
journals/sigmod/MeltonMJKS02,cvBAdEvcTSkJ
conf/sigmod/Bayardo98,O05yYxasf6UJ
conf/sigmod/KemperKM98,Z0oCigN4pVMJ
journals/sigmod/KimballS95,ga66OWjHdoUJ
conf/sigmod/GravanoGT94,z26H2tQo7bkJ
conf/vldb/ChristopheBPV00,K9Qbh3haBCMJ
conf/vldb/ChenHWW02,kgXRJZKRxZQJ
conf/vldb/AlexandrovABBBCDFHJKKKLLMMMPNPPRRSSW02,-FP8UTv_smkJ
journals/sigmod/CaplinskasEV02,url:http://portal.acm.org/ft_gateway.cfm3Fid3D50736726type3Dpdf26dl3DGUIDE26dl3DACM26CFID3D1111111126CFTOKEN3D2222222
journals/sigmod/Darwen96,url:http://portal.acm.org/citation.cfm3Fid3D245882.24588626dl3DGUIDE26dl3DACM26idx3DJ68926part3Dperiodical26WantType3Dperiodical26title3DACM2520SIGMOD2520Record26CFID3D1111111126CFTOKEN3D2222222
journals/sigmod/SegevJS95,2kiNfwTpqp4J
conf/sigmod/MankuRL99,LlPkfgH5fCIJ
journals/sigmod/FowlerPNB99,Mo-tkboGfcoJ
conf/sigmod/BrinMS97,COUbnKv6QeMJ
conf/sigmod/BrinMS97,Innqdf1794AJ
conf/sigmod/IvesFFLW99,V4NASwqZ530J
conf/sigmod/FreedmanD95,dt4Mxy8b2hwJ
conf/sigmod/AdiBEY01,url:http://portal.acm.org/citation.cfm3Fdoid3D375663.375759
conf/sigmod/BerckenDS00,-3JQfRZsy8wJ
conf/sigmod/FranklinJK96,2KXhx32GEzIJ
conf/sigmod/HanPY00,aUm_NiRzVOIJ
conf/sigmod/HanPY00,fKrgMlFaEJsJ
conf/sigmod/PapadopoulosM98,dLzAJ-I1nCcJ
conf/sigmod/ShahC01,2wGOv6yh4yIJ
conf/sigmod/WodtkeWWDM97,XoAeyeaR-yAJ
conf/vldb/AgrawalCN00,34SSHLGhNKsJ
conf/vldb/AgrawalKSX02,XK-KPRa2qjcJ
conf/vldb/Bowker00,fAHjV8C1hLcJ
conf/vldb/CatozziR01,UQY439hXMEgJ
conf/vldb/DoR02,poUtz1rrj6kJ
conf/vldb/DoR02,-AsVP3NqvlAJ
conf/vldb/GottlobKP02,vEFwZXLJ49EJ
conf/vldb/HoelS95,hwBMsP8-fXcJ
conf/vldb/KumaranH03,wW6dUVL80RYJ
conf/vldb/LaneEN00,0O3JgOoSdIUJ
conf/vldb/LevyMS94,oHdZmd_4AaAJ
conf/vldb/LinR98,9qhYcGzQxC4J
conf/vldb/SeshadriLR96,K62EwWeSRKUJ
conf/vldb/ShegalovWBL02,CzVyfZe-kj0J
conf/vldb/SrikantA95,KIPDo6ym8BUJ
conf/vldb/TreschPL95,1rPUqMFsS3AJ
conf/vldb/WuYCT95,uv6nMj7jEggJ
journals/sigmod/Camps96,mDj9X3EN9ycJ
journals/sigmod/EisenbergM99a,ne4v3zrmFSQJ
journals/sigmod/EnglertGH95,JRXuKm3E_foJ
journals/sigmod/Hanna95,29btu5OspbAJ
journals/sigmod/Ioannidis96,IgQsVaud8BIJ
journals/sigmod/LeeF01,oUisL_YUScYJ
journals/sigmod/Roussopoulos98,GfjHZswtM0EJ
journals/sigmod/WestmannKHM00,q9rwlM_FKqkJ
journals/tods/LiuHD98,ts7DF925TR8J
journals/tods/Subrahmanian94,MWxdDHB-vH8J
journals/vldb/AnGSVKI02,kBzZ1GUoa1AJ
journals/vldb/BernsteinIR03,url:http://www.springerlink.com/index/RTCC57FUUW3CADRF.pdf
journals/vldb/Li03,nsFFKjYz19cJ
journals/vldb/RamamrithamC96,xbpaZ5AHFV0J
journals/vldb/ShanmugasundaramSBCLPR01,_bdp5T8SSuoJ
conf/vldb/Brin95,CuCm_rmA28cJ
conf/vldb/ChakrabartiDAR97,PAfIruwVVakJ
conf/vldb/ChakrabartiBD99,dQooUB7__ZsJ
journals/tods/FraternaliT95,sh-E7oORhVMJ
conf/vldb/VorugantiOU99,yi0fC_dpTUkJ
conf/vldb/BaumannFRW97,7BgXVuviUvoJ
conf/sigmod/GravanoCGP97,yfb8p_tlSlsJ
journals/tods/CliffordDIJS97,yPVmmJpyYw4J
conf/vldb/Ogawa96,my4BalOLmAsJ
journals/sigmod/StolfoLCFE01,lvIPWxkN4YAJ
conf/sigmod/ImielinskiVB94,YCP5tWRHS_EJ
conf/sigmod/ImielinskiVB94,u5ForuTsW-YJ
conf/sigmod/PengC03,4Zlh-TEx9m4J
journals/sigmod/Eisenberg96,ODNMCIJO6xMJ
conf/vldb/NatsevCSLV01,173qcCip5coJ
conf/vldb/AbiteboulMRVW98,zSvWnSVwLUYJ
conf/vldb/MeoPC96,_jeGsG2xolAJ
conf/sigmod/LeeKOTM00,C8RLbWKCgicJ
conf/sigmod/ZaharioudakisCLPU00,Pbl_CbLYKWYJ
journals/vldb/LeeW94,KPU-guH7cCkJ
conf/sigmod/ChristophidesACS94,g_ccBI89OZwJ
journals/sigmod/FlorescuLM98,FCcDKONgJVYJ
conf/sigmod/GuoSBS03,p_PDgjVRUS4J
journals/vldb/BarbaraI95,7N0H3ra1FFsJ
journals/vldb/BarbaraI95,bMUUwjP72hwJ
conf/sigmod/LuoKMPWLN02,zQfzn1t6Xq8J
conf/sigmod/AggarwalPWYP99,G3dX_RTA26MJ
conf/vldb/Fecteau95,LhjvKpDcJKUJ
conf/sigmod/RoySSB00,BJBeZ446Yc0J
conf/sigmod/HellersteinN96,PrDCERVl9dUJ
conf/vldb/LevyRO96,CWzG-HRtqZIJ
conf/vldb/HaasKWY97,yIRQRtTEzSAJ
journals/tods/CasatiCPP99,6F_cUJERo6sJ
conf/vldb/JonscherD94,1R21hO7j9sQJ
conf/vldb/NgH94,WlNAuSKoGN4J
conf/sigmod/BressanGFJHKLMPQSS97,url:http://www.csa.com/partners/viewrecord.php3Frequester3Dgs26collection3DTRD26recid3D0294191CI
journals/vldb/Halevy01,NoN45RU6c9kJ
journals/vldb/BohmAnY97,O7IuKWfq4RYJ
journals/sigmod/Libkin99,V_FnUWKirh8J
journals/sigmod/BaaderJN97,SxT807RR-NsJ
journals/sigmod/MusickC99,mA4kKq9Z3tYJ
conf/vldb/DarFJST96,xhle0bk7qsMJ
conf/sigmod/Levine95,url:http://portal.acm.org/ft_gateway.cfm3Fid3D22387826type3Dpdf26dl3DGUIDE26dl3DACM26CFID3D1111111126CFTOKEN3D2222222
conf/sigmod/KeoghCMP01,Cy8VDlIamc8J
journals/vldb/Ozsu03,url:http://www.springerlink.com/index/3G9E0YCGLRQFPN89.pdf
conf/vldb/Sterling98,LlP2Fn3bzUMJ
conf/sigmod/MaddenH02,NXakCefUcdUJ
conf/vldb/DarmontS99,Ebi8v9FZXcgJ
conf/vldb/LakshmananPH02,_hNiD_QLDdAJ
conf/sigmod/HungYK96,P6VVKZUo4pgJ
conf/sigmod/ChaudhuriMN99,GL8XEeYm7GsJ
journals/sigmod/Neven02,xAXF0HSF4h8J
journals/sigmod/DogacAOD95,oUOuTMrB0esJ
conf/sigmod/ChaudhuriMN98,CBKhTPuUL2kJ
conf/sigmod/GehrkeKS01,tOTe7iddlmMJ
journals/vldb/ChanGR03,wUcXmf9G52gJ
conf/vldb/ChangG97,0NK87fQBfPUJ
journals/sigmod/AtkinsonDJPS96,5tuINV43CDUJ
conf/vldb/SatheS01,L1IBwD8w1G0J
journals/tods/MuralidharS99,dKvepAPYBmcJ
conf/sigmod/ChenJDTW00,5Trj9q_RI8YJ
conf/vldb/AgarwalADGNRS96,xjlz3nY-EZsJ
conf/sigmod/HellersteinHW97,1n-1Xj-lfLAJ
conf/vldb/RothS97,1fQr1rJ4yCwJ
conf/vldb/AndreiV01,Ms4IJoI6-34J
conf/sigmod/JonssonFS98,5fb1l1MyGisJ
conf/sigmod/MelnikRB03,wfjeWtEY2NcJ
conf/sigmod/Melling94,j4O-xhs1QAgJ
journals/sigmod/BichlerSZ98,fQNdA5cjapAJ
conf/vldb/GarofalakisRS99,7BITau8qhpEJ
conf/sigmod/AcharyaFZ97,umGxlKvzLoUJ
conf/vldb/ShaferAM96,TlgwZUNfJaAJ
conf/vldb/ShahRS02,ByAk0yD64SYJ
conf/vldb/LahiriSCMC01,MbzMAsLHlfEJ
journals/sigmod/BargaL02,QTzV3iNq2O8J
conf/vldb/KarayannidisTSPMRFEB02,9KiPVAodKnYJ
conf/vldb/BalminHKPSW03,8xRHvInl0_0J
conf/sigmod/Dyreson03,l7KC1qG6OGEJ
journals/tods/Ross96,url:http://portal.acm.org/ft_gateway.cfm3Fid3D23262826type3Dpdf26dl3DGUIDE26dl3DACM26CFID3D1111111126CFTOKEN3D2222222
conf/vldb/Sarawagi99,W_CVz6V80csJ
conf/vldb/KoudasMJ99,wzae2lO15U8J
conf/vldb/EvangelidisLS95,hR9tpdTkYkcJ
conf/vldb/KnorrN98,s9GB_7kliusJ
conf/sigmod/SimmenSM96,XVP8s4K0Bg4J
conf/vldb/Kiessling02,uS43GVHJ3jQJ
conf/sigmod/ChaudhuriD97,gY652XXjHB8J
conf/sigmod/BerchtoldBBKK97,BMkGN7AiGhYJ
conf/sigmod/BrinMUT97,CnTgirrsL3EJ
conf/sigmod/AcharyaGPR99,s064OghlyIUJ
conf/vldb/HelalL00,LPapCvY4RFkJ
conf/vldb/BonifatiCDS01,tCrfb27dXiwJ
conf/sigmod/SrikantA96,ZcsYVbukXTsJ
conf/sigmod/SrikantA96,9t4Mce85HT4J
conf/vldb/GarofalakisOS97,aI71vLvnLzMJ
conf/sigmod/ReinwaldP98,QAjOGW-ffQIJ
conf/vldb/NaumannLF99,MEQuU1E4vdoJ
conf/sigmod/AgrawalASY97,3nxl8d4c0t4J
conf/sigmod/GraySSU03,NnKrsx4j4pkJ
conf/vldb/TengCY03,wJjaZnzD6pAJ
conf/sigmod/GunopulosD01,oYtmj53qV0UJ
conf/sigmod/Arpaci-DusseauACHP97,aCCAyNhJFtsJ
conf/sigmod/JaedickeM98,MswqiEweEGUJ
conf/sigmod/ChaudhuriGGM03,mNdoyLMYPqgJ
conf/sigmod/GardarinMP95,9-bSCnqVrlkJ
journals/tods/GunopulosKMSTS03,-q1BFuUI27EJ
conf/sigmod/AbiteboulCM95,DakOA4Ew-poJ
conf/vldb/DeWittKLPY94,ENb3jCRhOi8J
conf/vldb/TeisseirePC94,KNv3bO45Nj4J
conf/vldb/SistlaYH94,bDH4OmzDSLEJ
conf/sigmod/GraySEBW94,bbWXEbBUueYJ
conf/sigmod/BlohsfeldKS99,PQbi3PaRh84J
journals/sigmod/HaritsaS96,qA7JBQahK3wJ
journals/sigmod/Widom94,lAbG3uFZvVUJ
conf/vldb/MadhavanBR01,QZyUtlmyn1UJ
conf/vldb/SilversteinBMU98,_GLI7Izv17cJ
conf/vldb/ChaudhuriW00,u-8KapWYyWkJ
conf/vldb/ShanmugasundaramSBCLPR00,MSw9OnOdcVEJ
journals/tods/WangBBJ97,NYQMkdaH2egJ
journals/sigmod/TianDCZ02,vGBA3aJ8EDsJ
conf/sigmod/SaltenisJLL00,Klh7nU-G4-IJ
conf/sigmod/SaltenisJLL00,wnMZjFGvYVQJ
conf/sigmod/GravanoGT94,81oh7EDAYeoJ
conf/vldb/BerckenS01,A46cpXEm-8AJ
conf/vldb/FlorescuHKLRWCSA03,U30GdgmfAncJ
conf/sigmod/MankuRL99,vry1-y-mFF8J
conf/vldb/JohnsonM98,gm9Ist67nJQJ
conf/sigmod/AggarwalY01,6i8hYEhbelEJ
journals/tods/AikenHW95,XLld3hq3vt0J
conf/vldb/NinkHR99,tZBIZ9ZHdTkJ
conf/sigmod/AdaliCPS96,uMmcsye0YCkJ
conf/sigmod/AdaliCPS96,zE4iM0h4W2sJ
conf/sigmod/BreunigKNS00,4ZBs-U7sOk0J
conf/sigmod/CranorGJSS02,Up9QQITiHzAJ
conf/sigmod/GorelikWD94,X2URoOMjJv4J
conf/sigmod/HanKS97,nD_Yjp9TNuIJ
conf/sigmod/KatayamaS97,GPEkH-UohLYJ
conf/sigmod/LaursenOP94,XAWxqf9fnOMJ
conf/sigmod/ONeilQ97,J9bYvZ3eKygJ
conf/sigmod/PolyzotisG02,FK5GEhwW7uQJ
conf/sigmod/SlivinskasJS01,oAVbM_vepr8J
conf/sigmod/Stonebraker03,_CGWFOx5yt0J
conf/vldb/BohannonGKNS02,9BuBq-Tj0TUJ
conf/vldb/CiacciaPZ97,6cRuX7GDFCoJ
conf/vldb/CiacciaPZ97,LZAE3r3rxbsJ
conf/vldb/FaloutsosJS97,u_9qWSpjaO4J
conf/vldb/GaoS03,BEpwgIQR6r4J
conf/vldb/HanF95,76X91rVs8BQJ
conf/vldb/JohnsonS94,1TMemq4kM3YJ
conf/vldb/SchaeferBBJ00,url:http://portal.acm.org/citation.cfm3Fid3D645926.671845
conf/vldb/YiF00,1XJk5BWEVe8J
journals/sigmod/Aberer01,url:http://portal.acm.org/citation.cfm3Fid3D603867.60386926coll3DGUIDE26dl3DACM26idx3DJ68926part3Dperiodical26WantType3Dperiodical26title3DACM2520SIGMOD2520Record26CFID3D1111111126CFTOKEN3D2222222
journals/sigmod/CaplinskasEV02,OhiGJ7Gy3KgJ
journals/sigmod/Gal99,mOsVdVKwhjwJ
journals/sigmod/HadzilacosT97,a8YsBAmwFjoJ
journals/sigmod/ReichB98,ZqFPwDkLN7oJ
journals/sigmod/SilberschatzZ97,7ne6Kriy0mEJ
journals/sigmod/SommerGB02,8l5_eKZcCh8J
journals/tods/Jimenez-PerisPAK03,yj7oLWfPR4gJ
journals/tods/Subrahmanian94,wl8Wa2O28_oJ
journals/vldb/ChakrabartiGRS01,Sd2EpYgsgYEJ
journals/vldb/TenienteO95,aC-8qspy24wJ
journals/vldb/RamamurthyDS03,vGFdY2gG8YsJ
conf/sigmod/CareyDFHMNSSTTWZ94,PPV8eOf-uooJ
journals/sigmod/BarbaraCJW01,asukNMVeZZYJ
journals/sigmod/HasselbringHHKRRS00,url:http://portal.acm.org/ft_gateway.cfm3Fid3D36927726type3Dpdf26dl3DGUIDE26dl3DACM26CFID3D1111111126CFTOKEN3D2222222
conf/sigmod/ChawatheRGW96,ilCT5UFnHxgJ
conf/sigmod/Weininger02,iXkSngvyu08J
journals/sigmod/BunemanLSTW94,GruVHotOoPQJ
conf/vldb/DiligentiCLGG00,XCP3p-Hk8bMJ
journals/sigmod/Winslett01,m2Mf-4BgLP4J
conf/sigmod/CareyDNAGS97,xc1E6MOfP80J
conf/sigmod/Lassettre98,7p2MaOtr7u8J
conf/vldb/TaoPS02,v7hQCqKepzwJ
journals/sigmod/JainH94,iQMUP3fkvo4J
conf/sigmod/LiYVGPUV98,oQtxPA_0PCYJ
conf/sigmod/AggarwalPWYP99,5uimonC4q_QJ
journals/vldb/PapazogluK97,kFQl7LX8OQkJ
conf/sigmod/Sheth95,0CD9uUPdnbUJ
conf/sigmod/Sheth95,ULJo4TD7B64J
conf/vldb/RahmM95,6ioboOxJvQIJ
journals/sigmod/VetterliVS00,h7RBOvmQHhEJ
conf/vldb/RamamrithamABEGP00,jYGXFESkS-YJ
conf/vldb/AshwinRSSS97,JB684f38DiwJ
conf/sigmod/KiepuszewskiMO98,YXu7xNIgenQJ
conf/vldb/LevyRO96,VYN0FaeVomUJ
conf/vldb/HaasKWY97,ZQG-8D6v7BoJ
conf/sigmod/Mylopoulos98,5eBjuTrKTwoJ
conf/vldb/AdiBEY00,W2UXiwB8On8J
conf/sigmod/KornMZ03,6VAQeD6muakJ
journals/sigmod/AshishK97,kQOOd6RAo1AJ
conf/vldb/LometT95,QLh1RIBJ5FIJ
conf/sigmod/SzalayGKT00,2ikeMlH1BGsJ
journals/vldb/AtkinsonM95,dahaBAYvs5AJ
conf/sigmod/LiuPBHPT00,q_o5zij9nCEJ
conf/vldb/BerchtoldKK96,DDX7y0WvbRMJ
journals/sigmod/Ritter98,mzqmEYGGT_IJ
journals/sigmod/Snodgrass03b,PmIVKWJ5_V4J
conf/vldb/HellersteinNP95,DqyvTE-PXg0J
journals/tods/ChomickiTB01,MqgSlx1jbPsJ
conf/sigmod/Team99,DphRY0uPqi8J
journals/tods/EiterLLS01,lTwQVB8E7SIJ
journals/sigmod/BuchnerM98,4J5CvdomBmsJ
journals/vldb/PapadiasS94,_ANyhrnP3CoJ
journals/sigmod/BergamaschiCV99,4C9A2HGs4qsJ
journals/sigmod/JenningsNF98,YiZVv5kVDb4J
journals/sigmod/JenningsNF98,vgi1l8lbDcsJ
conf/sigmod/ChaudhuriN98a,Y-kXztd20YQJ
journals/sigmod/HasanMV96,bLbjFFkQJdIJ
conf/vldb/AgrawalLSS95,kvFoPg6MAoYJ
conf/vldb/KeimH99,28GZ8M1ZPVYJ
conf/sigmod/TatarinovVBSSZ02,gYWmOPwa7mwJ
conf/sigmod/BarbaraI94,bMUUwjP72hwJ
conf/vldb/TanSHCR01,004z3CTw0DEJ
conf/vldb/ChenCFGJMTW99,Hq3W65us8dkJ
conf/vldb/FaloutsosG96,1T0QEMsUItoJ
journals/sigmod/DongS00,gH_HDDJghbAJ
conf/vldb/FlodinR95,b5vbAhJ4xxMJ
conf/sigmod/DogacHKOONDMAKE96,oAO74aolStoJ
journals/sigmod/BusslerFM02,m56HUW18JKAJ
conf/vldb/BargaP95,iKnoUWXFoaAJ
conf/vldb/BargaP95,-lqp87W0EZ4J
journals/sigmod/dOnofrioP03,url:http://portal.acm.org/ft_gateway.cfm3Fid3D77699026type3Dpdf26dl3DGUIDE26dl3DACM26CFID3D1111111126CFTOKEN3D2222222
conf/sigmod/LiuFP03,5BY1upUmSTUJ
conf/sigmod/IpeirotisGS01,bo7ArXlXypQJ
conf/vldb/GarofalakisI97,SqECOHtHVaAJ
conf/sigmod/ShouCTRH01,url:http://portal.acm.org/ft_gateway.cfm3Fid3D37575526type3Dpdf26dl3DGUIDE26dl3DGUIDE26CFID3D1111111126CFTOKEN3D2222222
conf/sigmod/GuhaRS98,Iom_VGC_DO8J
conf/sigmod/MissikoffT94,nxNSfctbGWAJ
conf/sigmod/ChristophidesCS00,Xssa5A6mJ1UJ
conf/sigmod/ChaudhuriD97,D7w6TQwatE0J
journals/sigmod/SmithO99,-iis302p2MkJ
conf/sigmod/BrinMUT97,0cOrb6RuPW0J
conf/vldb/Jamil97,tLpAE7ZSkLsJ
conf/vldb/KounevB02,mq4cLaNqTDQJ
conf/vldb/GingrasL98,VSBQl2qbF8UJ
journals/tods/GhandeharizadehHJ96,url:http://www.csa.com/partners/viewrecord.php3Frequester3Dgs26collection3DTRD26recid3D0252444CI
journals/tods/GhandeharizadehHJ96,vMVuIqz5BiwJ
conf/sigmod/BrunoKS02,2VpRW4Tf08EJ
conf/vldb/ChakravarthyKAK94,3M_0Kd8NNjgJ
journals/vldb/BonifatiCP01,FLTKBG-bw7sJ
conf/vldb/BliujuteJSS98,qWGJZFXi414J
conf/vldb/SteenhagenABB94,IgWfWMn1_AAJ
conf/sigmod/AgrawalASY97,-XBy73K2jq0J
conf/vldb/Galindo-LegariaPK94,47fE4F2kahEJ
